docid,url
3021,https://tr.wikipedia.org/wiki/%C5%9Eablon:COVID-19_pandemisi_verileri/Nikaragua_t%C4%B1bbi_vaka_tablosu
3022,https://tr.wikipedia.org/wiki/%C5%9Eablon:COVID-19_pandemisi_verileri/Panama_t%C4%B1bbi_vaka_tablosu
3023,https://tr.wikipedia.org/wiki/%C5%9Eablon:COVID-19_pandemisi_verileri/Saint_Kitts_ve_Nevis_t%C4%B1bbi_vaka_tablosu
3024,https://tr.wikipedia.org/wiki/%C5%9Eablon:COVID-19_pandemisi_verileri/Saint_Lucia_t%C4%B1bbi_vaka_tablosu
3025,https://tr.wikipedia.org/wiki/%C5%9Eablon:COVID-19_pandemisi_verileri/Saint-Pierre_ve_Miquelon_t%C4%B1bbi_vaka_tablosu
3026,https://tr.wikipedia.org/wiki/%C5%9Eablon:COVID-19_pandemisi_verileri/Saint_Vincent_ve_Grenadinler_t%C4%B1bbi_vaka_tablosu
3027,https://tr.wikipedia.org/wiki/%C5%9Eablon:COVID-19_pandemisi_verileri/Trinidad_ve_Tobago_t%C4%B1bbi_vaka_tablosu
3028,https://tr.wikipedia.org/wiki/%C5%9Eablon:COVID-19_pandemisi_verileri/Turks_ve_Caicos_Adalar%C4%B1_t%C4%B1bbi_vaka_tablosu
3029,https://tr.wikipedia.org/wiki/%C5%9Eablon:COVID-19_pandemisi_verileri/Arjantin_t%C4%B1bbi_vaka_tablosu
3030,https://tr.wikipedia.org/wiki/%C5%9Eablon:COVID-19_pandemisi_verileri/Brezilya_t%C4%B1bbi_vaka_tablosu
3031,https://tr.wikipedia.org/wiki/%C5%9Eablon:COVID-19_pandemisi_verileri/Bolivya_t%C4%B1bbi_vaka_tablosu
3032,https://tr.wikipedia.org/wiki/%C5%9Eablon:COVID-19_pandemisi_verileri/Ekvador_t%C4%B1bbi_vaka_tablosu
3033,https://tr.wikipedia.org/wiki/%C5%9Eablon:COVID-19_pandemisi_verileri/Guyana_t%C4%B1bbi_vaka_tablosu
3034,https://tr.wikipedia.org/wiki/%C5%9Eablon:COVID-19_pandemisi_verileri/Kolombiya_t%C4%B1bbi_vaka_tablosu
3035,https://tr.wikipedia.org/wiki/%C5%9Eablon:COVID-19_pandemisi_verileri/Frans%C4%B1z_Guyanas%C4%B1_t%C4%B1bbi_vaka_tablosu
3036,https://tr.wikipedia.org/wiki/%C5%9Eablon:COVID-19_pandemisi_verileri/Paraguay_t%C4%B1bbi_vaka_tablosu
3037,https://tr.wikipedia.org/wiki/%C5%9Eablon:COVID-19_pandemisi_verileri/Peru_t%C4%B1bbi_vaka_tablosu
3038,https://tr.wikipedia.org/wiki/%C5%9Eablon:COVID-19_pandemisi_verileri/Surinam_t%C4%B1bbi_vaka_tablosu
3039,https://tr.wikipedia.org/wiki/%C5%9Eablon:COVID-19_pandemisi_verileri/%C5%9Eili_t%C4%B1bbi_vaka_tablosu
3040,https://tr.wikipedia.org/wiki/%C5%9Eablon:COVID-19_pandemisi_verileri/Uruguay_t%C4%B1bbi_vaka_tablosu
3041,https://tr.wikipedia.org/wiki/%C5%9Eablon:COVID-19_pandemisi_verileri/Venezuela_t%C4%B1bbi_vaka_tablosu
3042,https://tr.wikipedia.org/wiki/%C5%9Eablon:COVID-19_pandemisi_verileri/Fiji_t%C4%B1bbi_vaka_tablosu
3043,https://tr.wikipedia.org/wiki/%C5%9Eablon:COVID-19_pandemisi_verileri/Frans%C4%B1z_Polinezyas%C4%B1_t%C4%B1bbi_vaka_tablosu
3044,https://tr.wikipedia.org/wiki/%C5%9Eablon:COVID-19_pandemisi_verileri/Marshall_Adalar%C4%B1_t%C4%B1bbi_vaka_tablosu
3045,https://tr.wikipedia.org/wiki/%C5%9Eablon:COVID-19_pandemisi_verileri/Mikronezya_Federal_Devletleri_t%C4%B1bbi_vaka_tablosu
3046,https://tr.wikipedia.org/wiki/%C5%9Eablon:COVID-19_pandemisi_verileri/Papua_Yeni_Gine_t%C4%B1bbi_vaka_tablosu
3047,https://tr.wikipedia.org/wiki/%C5%9Eablon:COVID-19_pandemisi_verileri/Yeni_Kaledonya_t%C4%B1bbi_vaka_tablosu
3048,https://tr.wikipedia.org/wiki/%C3%96zel:SayfayaBa%C4%9Flant%C4%B1lar/Fransa%27da_COVID-19_pandemisi
3049,https://tr.wikipedia.org/wiki/Tart%C4%B1%C5%9Fma:Fransa%27da_COVID-19_pandemisi
3050,https://tr.wikipedia.org/wiki/Covid-19
3051,https://tr.wikipedia.org/wiki/Kategori:Avrupa%27da_COVID-19_pandemisi
3052,https://covid19.tubitak.gov.tr
3053,https://tr.wikipedia.org/wiki/%C3%96zel:SayfayaBa%C4%9Flant%C4%B1lar/T%C3%BCrkiye%27de_COVID-19_pandemisi
3054,https://tr.wikipedia.org/wiki/T%C3%BCrkiye%27de_COVID-19_a%C5%9F%C4%B1lamas%C4%B1
3055,https://tr.wikipedia.org/wiki/%C5%9Eablon_tart%C4%B1%C5%9Fma:COVID-19_pandemisi_verileri/T%C3%BCrkiye_t%C4%B1bbi_vaka_tablosu
3056,https://tr.wikipedia.org/wiki/Koronavir%C3%BCs_Bilim_Kurulu
3057,https://tr.wikipedia.org/wiki/Sinovac_Biotech
3058,https://tr.wikipedia.org/wiki/BioNTech
3059,https://www.aa.com.tr/tr/koronavirus/saglik-bakani-koca-turkiyede-ilk-koronavirus-vakasinin-goruldugunu-acikladi/1761466
3060,https://web.archive.org/web/20200423124802/https://www.aa.com.tr/tr/koronavirus/saglik-bakani-koca-turkiyede-ilk-koronavirus-vakasinin-goruldugunu-acikladi/1761466
3061,https://www.hurriyet.com.tr/gundem/son-dakika-haberi-saglik-bakani-fahrettin-koca-duyurdu-vaka-sayisi-artti-41469674
3062,https://web.archive.org/web/20200320051725/https://www.hurriyet.com.tr/gundem/son-dakika-haberi-saglik-bakani-fahrettin-koca-duyurdu-vaka-sayisi-artti-41469674
3063,https://www.sozcu.com.tr/2020/gundem/son-dakika-saglik-bakanindan-corona-virusuyle-ilgili-flas-aciklamalar-5685257/
3064,https://web.archive.org/web/20200318182314/https://www.sozcu.com.tr/2020/gundem/son-dakika-saglik-bakanindan-corona-virusuyle-ilgili-flas-aciklamalar-5685257/
3065,https://web.archive.org/web/20200320144215/http://www.haber7.com/guncel/haber/2954429-koronadan-olmustu-aytac-yalmanin-3-hafta-once-irana-gittigi-ortaya-cikti
3066,https://www.aa.com.tr/tr/koronavirus/turkiyenin-koronavirusle-mucadele-politikasina-bilim-kurulu-yon-veriyor/1777215
3067,https://www.haber7.com/guncel/haber/2954429-koronadan-olmustu-aytac-yalmanin-3-hafta-once-irana-gittigi-ortaya-cikti
3068,https://www.sabah.com.tr/gundem/2020/01/31/cindeki-turk-vatandaslarini-getirecek-askeri-ucak-koca-yusuf-wuhanda
3069,https://web.archive.org/web/20200328180255/https://www.aa.com.tr/tr/koronavirus/turkiyenin-koronavirusle-mucadele-politikasina-bilim-kurulu-yon-veriyor/1777215
3070,https://www.sozcu.com.tr/2020/gundem/ucak-seferleri-tek-tarafli-askiya-alindi-5642266/
3071,https://web.archive.org/web/20200201142119/https://www.sabah.com.tr/gundem/2020/01/31/cindeki-turk-vatandaslarini-getirecek-askeri-ucak-koca-yusuf-wuhanda
3072,https://tr.sputniknews.com/turkiye/202002291041508719-turkiyenin-guney-kore-italya-ve-irak-ile-gidis-gelis-tum-yolcu-ucuslari-durduruldu/
3073,https://www.sozcu.com.tr/2020/gundem/son-dakika-okullar-tatil-edildi-mi-bestepede-corona-virusu-zirvesi-sonrasi-flas-aciklamalar-5676357/
3074,https://web.archive.org/web/20200224134146/https://www.sozcu.com.tr/2020/gundem/ucak-seferleri-tek-tarafli-askiya-alindi-5642266/
3075,https://www.cnnturk.com/video/turkiye/son-dakika-ankarada-kritik-koronavirus-toplantisi-sona-erdi
3076,https://web.archive.org/web/20200301144734/https://tr.sputniknews.com/turkiye/202002291041508719-turkiyenin-guney-kore-italya-ve-irak-ile-gidis-gelis-tum-yolcu-ucuslari-durduruldu/
3077,https://www.aa.com.tr/tr/koronavirus/saglik-bakani-koca-koronavirus-vaka-sayisi-5e-yukseldi/1765294
3078,https://tr.sputniknews.com/turkiye/202003151041598178-umreden-donenler-ankara-ve-konyadaki-yurtlarda-karantinaya-alindi/
3079,https://tr.wikipedia.org/wiki/%C5%9Eablon:COVID-19_pandemisi_verileri/T%C3%BCrkiye_tablo_ve_grafikler
3080,https://www.tccb.gov.tr/haberler/410/117021/cumhurbaskanligi-sozcusu-kalin-korona-virus-le-mucadele-surecini-el-birligiyle-rehavete-ve-panige-kapilmadan-atlatma-kabiliyetine-sahibiz-
3081,https://web.archive.org/web/20200413120517/https://www.sozcu.com.tr/2020/gundem/son-dakika-okullar-tatil-edildi-mi-bestepede-corona-virusu-zirvesi-sonrasi-flas-aciklamalar-5676357/
3082,https://www.aa.com.tr/tr/koronavirus/saglik-bakani-koca-koronavirusle-mucadelemizde-ilk-kez-bir-hastami-kaybettim/1769769
3083,https://web.archive.org/web/20200413120746/https://www.cnnturk.com/video/turkiye/son-dakika-ankarada-kritik-koronavirus-toplantisi-sona-erdi
3084,https://www.aa.com.tr/tr/koronavirus/cumhurbaskani-erdogan-hastaligin-kontrol-altinda-tutulmasiyla-ilgili-onlemleri-hayata-gecirdik/1770383
3085,https://web.archive.org/web/20200413120205/https://www.tccb.gov.tr/haberler/410/117021/cumhurbaskanligi-sozcusu-kalin-korona-virus-le-mucadele-surecini-el-birligiyle-rehavete-ve-panige-kapilmadan-atlatma-kabiliyetine-sahibiz-
3086,https://www.internethaber.com/aytac-yalman-koronavirusten-mi-oldu-saygi-ozturk-duyurdu-2089634h.htm
3087,https://www.aa.com.tr/tr/koronavirus/bashekimlik-aytac-yalmanin-kovid-19a-bagli-vefat-ettigi-kanaati-olusmustur/1771991
3088,https://www.sozcu.com.tr/2020/gundem/son-dakika-aytac-yalmanin-corona-virusu-nedeniyle-oldugu-kesinlesti-5689088/
3089,https://web.archive.org/web/20200423124423/https://www.aa.com.tr/tr/koronavirus/saglik-bakani-koca-koronavirus-vaka-sayisi-5e-yukseldi/1765294
3090,https://web.archive.org/web/20200316143326/https://tr.sputniknews.com/turkiye/202003151041598178-umreden-donenler-ankara-ve-konyadaki-yurtlarda-karantinaya-alindi/
3091,https://web.archive.org/web/20200423130559/https://www.aa.com.tr/tr/koronavirus/saglik-bakani-koca-koronavirusle-mucadelemizde-ilk-kez-bir-hastami-kaybettim/1769769
3092,https://tihv.org.tr/basin-aciklamalari/covid-19-salgini-ve-hapishanelerde-acilen-alinmasi-gereken-onlemler/
3093,https://www.aa.com.tr/tr/koronavirus/saglik-bakani-koca-koronavirus-kaynakli-can-kaybi-30a-yukseldi/1775224
3094,https://web.archive.org/web/20200320162543/http://www.hekimlik.org/koronavirus/merhaba/
3095,https://www.aa.com.tr/tr/koronavirus/saglik-bakani-koca-koronavirusten-7-kisinin-daha-hayatini-kaybettigini-acikladi/1776704
3096,https://web.archive.org/web/20200319200319/https://www.aa.com.tr/tr/koronavirus/cumhurbaskani-erdogan-hastaligin-kontrol-altinda-tutulmasiyla-ilgili-onlemleri-hayata-gecirdik/1770383
3097,https://www.sabah.com.tr/dunya/2020/04/05/son-dakika-haberi-corona-virusu-ilacinda-umut-vereci-sonuclar-geldi-favipiravir-nedir-ve-corona-virusune-karsi-ise-yarar-mi
3098,https://www.aa.com.tr/tr/saglik/saglik-bakani-koca-koronavirusten-7-kisinin-daha-hayatini-kaybettigini-acikladi/1778110
3099,https://www.sozcu.com.tr/2020/gundem/son-dakika-saglik-bakani-koca-ve-milli-egitim-bakani-selcuktan-corona-aciklamasi-5702983/
3100,https://web.archive.org/web/20200319163944/https://www.internethaber.com/aytac-yalman-koronavirusten-mi-oldu-saygi-ozturk-duyurdu-2089634h.htm
3101,https://web.archive.org/web/20200423125317/https://www.aa.com.tr/tr/koronavirus/bashekimlik-aytac-yalmanin-kovid-19a-bagli-vefat-ettigi-kanaati-olusmustur/1771991
3102,https://www.aa.com.tr/tr/turkiye/saglik-bakani-koca-bugun-kaybettigimiz-17-kisiyle-can-kaybimiz-92yi-buldu/1782206
3103,"https://www.ntv.com.tr/turkiye/son-dakika-haberiturkiyede-virusten-can-kaybi-108-oldu,yozv8zS00ECuOy1ebhWK_Q"
3104,https://web.archive.org/web/20200320161508/https://www.sozcu.com.tr/2020/gundem/son-dakika-aytac-yalmanin-corona-virusu-nedeniyle-oldugu-kesinlesti-5689088/
3105,https://www.aa.com.tr/tr/koronavirus/saglik-bakanligi-son-24-saatte-2704-kisiye-kovid-19-tanisi-konuldu/1786932
3106,https://tr.sputniknews.com/turkiye/202003311041723161-turk-isten-koronavirus-cagrisi-isten-cikarmalar-yasaklanmali/
3107,https://www.cnnturk.com/turkiye/bakan-koca-acikladi-turkiyede-can-kaybi-44e-yukseldi
3108,https://web.archive.org/web/20200423140231/https://www.aa.com.tr/tr/koronavirus/saglik-bakani-koca-koronavirus-kaynakli-can-kaybi-30a-yukseldi/1775224
3109,https://web.archive.org/web/20200320171841/https://tihv.org.tr/covid-19-salgini-ve-hapishanelerde-acilen-alinmasi-gereken-onlemler/
3110,https://www.cumhuriyet.com.tr/haber/turkiyenin-yeni-koronavirus-raporu-aciklandi-1730916
3111,https://web.archive.org/web/20200323210446/https://www.sabah.com.tr/saglik/2020/03/23/corona-virusu-ilaci-favipiravir-hakkinda-aciklama-favipiravir-nedir-nerede-satilir-ve-corona-virusune-karsi-ise-yarar-mi
3112,https://web.archive.org/web/20200423143344/https://www.aa.com.tr/tr/koronavirus/saglik-bakani-koca-koronavirusten-7-kisinin-daha-hayatini-kaybettigini-acikladi/1776704
3113,https://web.archive.org/web/20200423143812/https://www.aa.com.tr/tr/saglik/saglik-bakani-koca-koronavirusten-7-kisinin-daha-hayatini-kaybettigini-acikladi/1778110
3114,https://web.archive.org/web/20200325225323/https://www.sozcu.com.tr/2020/gundem/son-dakika-saglik-bakani-koca-ve-milli-egitim-bakani-selcuktan-corona-aciklamasi-5702983/
3115,https://www.sozcu.com.tr/2020/gundem/son-dakika-turkiyedeki-son-corona-virusu-vakalari-aciklandi-02-04-2020-5721400/
3116,https://www.aa.com.tr/tr/turkiye/cumhurbaskani-erdogan-normal-hayata-donusu-kademe-kademe-baslatacagiz/1828617
3117,https://www.gazeteduvar.com.tr/gundem/2020/05/04/ibb-bilim-kurulu-11-gun-kisitlama-getirilmeli
3118,https://www.aa.com.tr/tr/koronavirus/saglik-bakani-koca-yeni-donem-kontrollu-sosyal-hayattir/1831309
3119,"https://web.archive.org/web/20200328203912/https://www.ntv.com.tr/turkiye/son-dakika-haberiturkiyede-virusten-can-kaybi-108-oldu,yozv8zS00ECuOy1ebhWK_Q"
3120,https://www.aa.com.tr/tr/koronavirus/saglik-bakanligindan-berber-kuafor-ve-guzellik-salonlarina-iliskin-tedbirleri-iceren-rehber-/1832241
3121,https://web.archive.org/web/20200403134807/https://www.aa.com.tr/tr/koronavirus/saglik-bakanligi-son-24-saatte-2704-kisiye-kovid-19-tanisi-konuldu/1786932
3122,https://www.milliyet.com.tr/gundem/son-dakika-lgs-basladi-ogrenciler-corona-virus-onlemleriyle-siniflara-alindi-6239848
3123,https://web.archive.org/web/20200401071614/https://tr.sputniknews.com/turkiye/202003311041723161-turk-isten-koronavirus-cagrisi-isten-cikarmalar-yasaklanmali/
3124,https://www.aa.com.tr/tr/turkiye/kovid-19-tedavisi-goren-gencler-ambulanslarla-sinav-salonuna-goturuldu/1883623
3125,https://web.archive.org/web/20200404083704/https://www.sozcu.com.tr/2020/gundem/son-dakika-turkiyedeki-son-corona-virusu-vakalari-aciklandi-02-04-2020-5721400/
3126,https://web.archive.org/web/20200404012223/http://www.cumhuriyet.com.tr/haber/turkiyenin-yeni-koronavirus-raporu-aciklandi-1730916
3127,https://web.archive.org/web/20200505085835/https://www.gazeteduvar.com.tr/gundem/2020/05/04/ibb-bilim-kurulu-11-gun-kisitlama-getirilmeli/
3128,https://web.archive.org/web/20200508072154/https://www.aa.com.tr/tr/turkiye/cumhurbaskani-erdogan-normal-hayata-donusu-kademe-kademe-baslatacagiz/1828617
3129,https://www.haberler.com/son-dakika-kamu-kurum-ve-kuruluslarina-13041864-haberi/
3130,https://www.aa.com.tr/tr/koronavirus/saglik-bakani-koca-her-vaka-hasta-degildir/1991187
3131,https://www.evrensel.net/haber/415385/saglik-bakani-koca-vaka-sayisinin-degil-hasta-sayisinin-aciklandigini-itiraf-etti
3132,https://web.archive.org/web/20200514101840/https://www.aa.com.tr/tr/koronavirus/saglik-bakani-koca-yeni-donem-kontrollu-sosyal-hayattir/1831309
3133,https://www.milliyet.com.tr/gundem/son-dakika-bakan-koca-yerli-asi-icin-sicak-gelismeyi-duyurdu-6326204
3134,https://web.archive.org/web/20200527230341/https://www.aa.com.tr/tr/koronavirus/saglik-bakanligindan-berber-kuafor-ve-guzellik-salonlarina-iliskin-tedbirleri-iceren-rehber-/1832241
3135,https://www.aa.com.tr/tr/koronavirus/saglik-bakani-koca-bugun-28-bin-351-kisinin-kovid-19-testi-pozitif-cikti/2055924
3136,https://www.milliyet.com.tr/gundem/son-dakika-koronavirus-asisi-turkiyeye-geldi-bakan-kocadan-aciklama-6392677
3137,https://www.hurriyet.com.tr/gundem/son-dakika-haber-asilama-yarin-basliyor-bakan-koca-ve-bilim-kurulu-uyeleri-koronavirus-asisi-oldu-41713985
3138,https://www.cnnturk.com/turkiye/son-dakika-haberleri-bugun-1-mart-2021-hangi-yasaklar-kalkti-bitti-kisitlamalar-hangi-illerde-kalkacak
3139,https://www.sozcu.com.tr/2021/gundem/cumhurbaskani-erdogandan-kabine-toplantisi-sonrasi-kritik-aciklamalar-6397249/
3140,https://web.archive.org/web/20200623074900/https://www.milliyet.com.tr/gundem/son-dakika-lgs-basladi-ogrenciler-corona-virus-onlemleriyle-siniflara-alindi-6239848
3141,https://www.dw.com/tr/t%C3%BCrkiyede-14-nisanda-k%C4%B1smi-kapanma-ba%C5%9Fl%C4%B1yor/a-57188256
3142,https://web.archive.org/web/20200622090430/https://www.aa.com.tr/tr/turkiye/kovid-19-tedavisi-goren-gencler-ambulanslarla-sinav-salonuna-goturuldu/1883623
3143,https://www.aa.com.tr/tr/koronavirus/turkiye-ilac-ve-tibbi-cihaz-kurumu-coronavac-asisi-icin-acil-kullanim-onayi-verdi/2108869
3144,https://www.hurriyet.com.tr/gundem/son-dakika-gelismesi-cin-asisi-turkiyeye-geldi-koronavirusle-mucadelede-donum-noktasi-41701748
3145,"https://www.ntv.com.tr/turkiye/son-dakika-haberi-cumhurbaskani-erdogan-asioldu,yq7sSeJJzkK7XSeEqSyvwQ"
3146,https://www.dw.com/tr/t%C3%BCrkiyede-1-milyondan-fazla-ki%C5%9Fi-a%C5%9F%C4%B1land%C4%B1/a-56288966
3147,https://tr.sputniknews.com/turkiye/202104301044395119-koca-acikladi-sputnik-v-asisina-acil-kullanim-onayi-verildi/
3148,https://www.trthaber.com/haber/gundem/biontech-ile-90-milyon-dozluk-asi-anlasmasi-582062.html
3149,https://www.sozcu.com.tr/2020/gundem/bakan-kocadan-corona-asisi-aciklamasi-6142752/
3150,http://www.meb.gov.tr/bakan-selcuk-koronaviruse-karsi-egitim-alaninda-alinan-tedbirleri-acikladi/haber/20497/tr
3151,https://shiftdelete.net/bilim-kurulu-toplantisina-ugur-sahin-mujdesi
3152,https://web.archive.org/web/20200322204712/https://www.haberler.com/son-dakika-kamu-kurum-ve-kuruluslarina-13041864-haberi/
3153,"https://www.ntv.com.tr/egitim/osym-sinav-takvimi-guncellendi-hangi-sinavlar-ertelendi-2020-osym-sinavlari-ne-zaman,3Myvquk39E2b68ySt0z4lA"
3154,"https://www.ntv.com.tr/turkiye/saglik-bakani-fahrettin-kocacinden-yeni-ilac-getirildi,533Hiqz8ikG10Akche_HFA"
3155,https://web.archive.org/web/20201001080027/https://www.aa.com.tr/tr/koronavirus/saglik-bakani-koca-her-vaka-hasta-degildir/1991187
3156,https://web.archive.org/web/20201003010519/https://www.evrensel.net/haber/415385/saglik-bakani-koca-vaka-sayisinin-degil-hasta-sayisinin-aciklandigini-itiraf-etti
3157,https://www.haberler.com/son-dakika-okullara-verilen-ara-uzatildi-13053581-haberi/
3158,https://web.archive.org/web/20201011165615/https://www.milliyet.com.tr/gundem/son-dakika-bakan-koca-yerli-asi-icin-sicak-gelismeyi-duyurdu-6326204
3159,https://web.archive.org/web/20201125181610/https://www.aa.com.tr/tr/koronavirus/saglik-bakani-koca-bugun-28-bin-351-kisinin-kovid-19-testi-pozitif-cikti/2055924
3160,https://tr.sputniknews.com/turkiye/202003271041697848-ertelenen-kpss-sinav-tarihleri-belli-oldu/
3161,https://web.archive.org/web/20210301193826/https://www.cnnturk.com/turkiye/son-dakika-haberleri-bugun-1-mart-2021-hangi-yasaklar-kalkti-bitti-kisitlamalar-hangi-illerde-kalkacak
3162,https://www.sozcu.com.tr/2020/egitim/2019-2020-egitim-yili-sona-erdirildi-uzaktan-egitim-devam-edecek-5822038/
3163,https://web.archive.org/web/20210114101611/https://covid19asi.saglik.gov.tr/TR-77707/covid-19-asisi-uygulanacak-kisiler.html
3164,https://web.archive.org/web/20200321000702/http://www.meb.gov.tr/bakan-selcuk-koronaviruse-karsi-egitim-alaninda-alinan-tedbirleri-acikladi/haber/20497/tr
3165,https://www.aa.com.tr/tr/egitim/yuz-yuze-egitim-anasinifi-ve-ilkokul-1inci-siniflarda-basladi-/1979945
3166,https://www.cnnturk.com/turkiye/okullar-ne-zaman-acilacak-2-donem-ne-zaman-basliyor-cumhurbaskani-erdogandan-yuz-yuze-egitim-aciklamasi
3167,https://web.archive.org/web/20200325163252/https://www.haberler.com/son-dakika-okullara-verilen-ara-uzatildi-13053581-haberi/
3168,https://www.aa.com.tr/tr/egitim/meb-ilkokul-4-sinif-ve-ortaokul-ogrencilerinin-sinavlarini-kovid-19-tedbirleri-dogrultusunda-tekrar-duzenledi/2248972
3169,https://www.aa.com.tr/tr/koronavirus/ulastirma-ve-altyapi-bakani-turhan-9-ulkeye-ucuslar-durduruldu/1765375
3170,https://web.archive.org/web/20200327124249/https://tr.sputniknews.com/turkiye/202003271041697848-ertelenen-kpss-sinav-tarihleri-belli-oldu/
3171,https://web.archive.org/web/20200523175257/https://www.sozcu.com.tr/2020/egitim/2019-2020-egitim-yili-sona-erdirildi-uzaktan-egitim-devam-edecek-5822038/
3172,https://tr.sputniknews.com/turkiye/202003141041596431-turkiye-ile-gurcistandan-sarp-sinir-kapisini-gecici-olarak-kapatma-karari/
3173,https://www.cnnturk.com/turkiye/diyanet-isleri-baskani-erbas-koronavirus-onlemlerine-iliskin-15-30da-aciklama-yapacak
3174,https://www.milliyet.com.tr/gundem/son-dakika-icisleri-bakanligindan-yeni-corona-virus-genelgesi-bu-gece-24-00te-basliyor-6166967
3175,https://web.archive.org/web/20201002230513/https://www.aa.com.tr/tr/egitim/yuz-yuze-egitim-anasinifi-ve-ilkokul-1inci-siniflarda-basladi-/1979945
3176,https://tr.sputniknews.com/turkiye/202003161041614148-saglik-bakani-koca-koronavirusle-ilgili-aciklama-yapiyor/
3177,https://tr.sputniknews.com/koronavirus-salgini/202003151041603330-icisleri-bakanligindan-valiliklere-koronavirus-tedbirleri-genelgesi-eglence-yerleri-gecici-olarak/
3178,https://www.fanatik.com.tr/son-dakika-at-yarislari-da-ertelendi-2130299
3179,"https://www.ntv.com.tr/galeri/turkiye/icisleri-bakanligi-valilikleri-uyardi-asker-ugurlamaya-izin-verilmesin,4yRkJDsrz0aKHU8gVhRpJQ/OFddiHygJ0WUwRIHXo4reQ"
3180,https://www.memurlar.net/haber/893652/belediyeler-65-yas-ustune-ucretsiz-ulasimi-durduruyor.html
3181,"https://www.ntv.com.tr/turkiye/icisler-bakanligindan-genelge-guzellik-salonu-berber-ve-kuaforler-kapaniyor,xjU0IisJXkGY9-D23thsog"
3182,https://web.archive.org/web/20200314172746/https://www.aa.com.tr/tr/koronavirus/ulastirma-ve-altyapi-bakani-turhan-9-ulkeye-ucuslar-durduruldu/1765375
3183,https://www.aa.com.tr/tr/koronavirus/lokanta-ve-restoranlar-sadece-paket-servis-hizmeti-verecek/1774393
3184,https://www.hurriyet.com.tr/gundem/son-dakika-haberi-icisleri-bakanligi-duyurdu-65-yas-ustune-disari-cikma-sinirlandirildi-41474569
3185,https://web.archive.org/web/20200315185752/https://tr.sputniknews.com/turkiye/202003141041596431-turkiye-ile-gurcistandan-sarp-sinir-kapisini-gecici-olarak-kapatma-karari/
3186,"https://www.ntv.com.tr/turkiye/bakanliktan-yeni-onlem-mangal-yakmak-yasaklandi,saMxG-oheEi6UxwHZbAXGA"
3187,https://web.archive.org/web/20200322191824/https://www.cnnturk.com/turkiye/diyanet-isleri-baskani-erbas-koronavirus-onlemlerine-iliskin-15-30da-aciklama-yapacak
3188,"https://www.ntv.com.tr/turkiye/46-ulkeye-daha-ucuslar-durdurulacak,GiK7Wg6laEeeoCMmBlBasg"
3189,https://web.archive.org/web/20200317145608/https://www.milliyet.com.tr/gundem/son-dakika-icisleri-bakanligindan-yeni-corona-virus-genelgesi-bu-gece-24-00te-basliyor-6166967
3190,https://www.sozcu.com.tr/2020/gundem/antalyada-65-yas-ustu-ucretsiz-ulasim-kartlari-durduruldu-5693928/
3191,https://web.archive.org/web/20200319091455/https://tr.sputniknews.com/turkiye/202003161041614148-saglik-bakani-koca-koronavirusle-ilgili-aciklama-yapiyor/
3192,https://www.cumhuriyet.com.tr/haber/kapalicarsida-giris-cikislar-sinirlandirildi-1729030
3193,https://web.archive.org/web/20200316143336/https://tr.sputniknews.com/koronavirus-salgini/202003151041603330-icisleri-bakanligindan-valiliklere-koronavirus-tedbirleri-genelgesi-eglence-yerleri-gecici-olarak/
3194,https://www.bloomberght.com/yurt-disindan-gelen-11-bin-269-kisi-36-yurtta-karantina-altinda-2250771
3195,https://www.aa.com.tr/tr/koronavirus/marketlere-ve-toplu-tasima-araclarina-yonelik-koronavirus-tedbirleri-artirildi/1776781
3196,https://www.cumhuriyet.com.tr/haber/kendirli-beldesi-karantina-altina-alindi-1729806
3197,https://web.archive.org/web/20200322191846/https://www.fanatik.com.tr/son-dakika-at-yarislari-da-ertelendi-2130299
3198,https://tr.sputniknews.com/koronavirus-salgini/202003271041702013-cumhurbaskani-erdogan-saat-2200de-aciklama-yapacak/
3199,https://www.aa.com.tr/tr/koronavirus/turkiyenin-koronavirusle-mucadelesinde-son-24-saatte-yasananlar/1791816
3200,https://web.archive.org/web/20200322191841/https://www.memurlar.net/haber/893652/belediyeler-65-yas-ustune-ucretsiz-ulasimi-durduruyor.html
3201,http://www.bolugundem.com/giris-cikislara-iliskin-istisnalar-belirlendi-129649h.htm
3202,https://tr.sputniknews.com/koronavirus-salgini/202004101041801808-turkiyenin-31-ilinde-2-gun-sokaga-cikma-yasagi-ilan-edildi/
3203,https://web.archive.org/web/20200322191928/https://www.hurriyet.com.tr/gundem/son-dakika-haberi-icisleri-bakanligi-duyurdu-65-yas-ustune-disari-cikma-sinirlandirildi-41474569
3204,https://tr.euronews.com/2020/04/10/turkiye-de-sokaga-c-kma-yasag-n-duyanlar-marketlere-ak-n-etti
3205,https://www.sozcu.com.tr/2020/gundem/31-ilde-48-saatlik-sokaga-cikma-yasagi-sonrasi-metrelerce-ekmek-alma-kuyrugu-olustu-5740110/
3206,https://www.bbc.com/turkce/haberler-dunya-52251144
3207,https://web.archive.org/web/20200322191905/http://www.cumhuriyet.com.tr/haber/ankara-ve-izmir-belediyeleri-duyurdu-65-yas-ve-ustunun-ucretsiz-ulasim-kartlari-iptal-edildi-1728673
3208,https://www.internethaber.com/sokaga-cikma-yasagi-kuyruk-kavgasi-cikardi-soke-eden-goruntuler-video-galerisi-2095044.htm
